times,z,d,h,v,nearest_labels,haptic_messages,buzzer_messages
8.127737760543823,2.7170183333333333,nan,nan,nan,nan,nan,nan
8.161716222763062,2.6706744444444444,nan,nan,nan,nan,nan,nan
8.27886414527893,2.7044572222222225,nan,nan,nan,nan,nan,nan
8.319839715957642,2.7225716666666666,nan,nan,nan,nan,nan,nan
8.408277034759521,2.6497172222222223,nan,nan,nan,nan,nan,nan
8.429265260696411,2.646543888888889,nan,nan,nan,nan,nan,nan
8.584177494049072,2.6803927777777776,nan,nan,nan,nan,nan,nan
8.60016393661499,2.635833888888889,nan,nan,nan,nan,nan,nan
8.727164506912231,2.6450894444444444,nan,nan,nan,nan,nan,nan
8.89008641242981,2.630545,nan,nan,nan,nan,nan,nan
8.922067403793335,2.624528888888889,nan,nan,nan,nan,nan,nan
9.013566493988037,2.6285616666666667,nan,nan,nan,nan,nan,nan
9.026562213897705,2.6289583333333333,nan,nan,nan,nan,nan,nan
9.181865453720093,2.625983333333333,nan,nan,nan,nan,nan,nan
9.205850601196289,2.632858888888889,nan,nan,nan,nan,nan,nan
9.334445238113403,2.6259172222222222,nan,nan,nan,nan,nan,nan
9.355428218841553,2.628165,nan,nan,nan,nan,nan,nan
9.47140121459961,2.625652777777778,nan,nan,nan,nan,nan,nan
9.486411571502686,2.6321316666666665,nan,nan,nan,nan,nan,nan
9.639064073562622,2.6240661111111114,nan,nan,nan,nan,nan,nan
9.661050081253052,2.624330555555556,nan,nan,nan,nan,nan,nan
9.784723043441772,2.6250577777777777,nan,nan,nan,nan,nan,nan
9.934727430343628,2.6249255555555555,nan,nan,nan,nan,nan,nan
9.951717138290405,2.629883888888889,nan,nan,nan,nan,nan,nan
10.080875396728516,2.6247933333333333,nan,nan,nan,nan,nan,nan
10.21170449256897,2.6259172222222222,nan,nan,nan,nan,nan,nan
10.244107007980347,2.6254544444444448,nan,nan,nan,nan,nan,nan
10.387253284454346,2.624,nan,nan,nan,nan,nan,nan
10.41120195388794,2.625983333333333,nan,nan,nan,nan,nan,nan
10.539721012115479,2.624,nan,nan,nan,nan,nan,nan
10.572699069976807,2.6247933333333333,nan,nan,nan,nan,nan,nan
10.714197874069214,2.620330555555556,nan,nan,nan,nan,nan,nan
10.821103811264038,2.624,nan,nan,nan,nan,nan,nan
10.84408712387085,2.6206894444444444,nan,nan,nan,nan,nan,nan
10.989561319351196,2.6218116666666664,nan,nan,nan,nan,nan,nan
11.00555157661438,2.6214749999999998,nan,nan,nan,nan,nan,nan
11.147038459777832,2.622933888888889,nan,nan,nan,nan,nan,nan
11.249297380447388,2.619006111111111,nan,nan,nan,nan,nan,nan
11.265380382537842,2.615471111111111,nan,nan,nan,nan,nan,nan
11.415176630020142,2.60784,nan,nan,nan,nan,nan,nan
11.433167934417725,2.5711433333333336,nan,nan,nan,nan,nan,nan
11.589618444442749,2.5756883333333334,nan,nan,nan,nan,nan,nan
11.61660099029541,2.6059883333333334,nan,nan,nan,nan,nan,nan
11.713241338729858,2.6207455555555557,nan,nan,nan,nan,nan,nan
11.878990411758423,2.624,nan,nan,nan,nan,nan,nan
11.889984846115112,2.6188938888888886,nan,nan,nan,nan,nan,nan
12.019065141677856,2.6213627777777777,nan,nan,nan,nan,nan,nan
12.043051481246948,2.609467222222222,nan,nan,nan,nan,nan,nan
12.17995810508728,2.6201283333333336,nan,nan,nan,nan,nan,nan
12.201935529708862,2.6236633333333335,nan,nan,nan,nan,nan,nan
12.306429147720337,2.6039683333333334,nan,nan,nan,nan,nan,nan
12.319740772247314,2.5990305555555557,nan,nan,nan,nan,nan,nan
12.461429357528687,2.586910555555556,nan,nan,nan,nan,nan,nan
12.478418350219727,2.594822222222222,nan,nan,nan,nan,nan,nan
12.622706890106201,2.6157516666666667,nan,nan,nan,nan,nan,nan
12.63668441772461,2.573107222222222,nan,nan,nan,nan,nan,nan
12.793768167495728,2.542133888888889,nan,nan,nan,nan,nan,nan
12.818753242492676,2.5243466666666667,nan,nan,nan,nan,nan,nan
12.910883665084839,2.5232244444444447,nan,nan,nan,nan,nan,nan
13.087340593338013,2.4489894444444444,nan,nan,nan,nan,nan,nan
13.116837739944458,2.4719949999999997,nan,nan,nan,nan,nan,nan
13.23274302482605,2.4455105555555554,nan,nan,nan,nan,nan,nan
13.25173044204712,2.4642516666666667,nan,nan,nan,nan,nan,nan
13.391726970672607,2.4369816666666666,nan,nan,nan,nan,nan,nan
13.41571307182312,2.459201666666667,nan,nan,nan,nan,nan,nan
13.517457962036133,2.437262222222222,nan,nan,nan,nan,nan,nan
13.530467748641968,2.4330538888888893,nan,nan,nan,nan,nan,nan
13.707184553146362,2.427442777777778,nan,nan,nan,nan,nan,nan
13.731169700622559,2.4621755555555556,nan,nan,nan,nan,nan,nan
13.813477277755737,2.435859444444444,nan,nan,nan,nan,nan,nan
13.833585500717163,2.4290700000000003,nan,nan,nan,nan,nan,nan
13.997609853744507,2.424132222222222,nan,nan,nan,nan,nan,nan
14.133748769760132,2.4262644444444446,nan,nan,nan,nan,nan,nan
14.165729284286499,2.4306972222222223,nan,nan,nan,nan,nan,nan
14.282055139541626,2.4309777777777777,nan,nan,nan,nan,nan,nan
14.452452659606934,2.422241111111111,nan,nan,nan,nan,nan,nan
14.47642970085144,2.422,nan,nan,nan,nan,nan,nan
14.599785327911377,2.422,nan,nan,nan,nan,nan,nan
14.757611751556396,2.422,nan,nan,nan,nan,nan,nan
14.776598691940308,2.4218558333333333,nan,nan,nan,nan,nan,nan
14.882045984268188,2.4191647222222223,nan,nan,nan,nan,nan,nan
15.053670406341553,2.374425,nan,nan,nan,nan,nan,nan
15.07765531539917,2.3480905555555553,nan,nan,nan,nan,nan,nan
15.188931941986084,2.325600555555556,nan,nan,nan,nan,nan,nan
15.204921245574951,2.3425161111111112,nan,nan,nan,nan,nan,nan
15.32852554321289,2.2957580555555555,nan,nan,nan,nan,nan,nan
15.349514961242676,2.2928747222222223,nan,nan,nan,nan,nan,nan
15.482056617736816,2.2717783333333332,nan,nan,nan,nan,nan,nan
15.50904393196106,2.266011666666667,nan,nan,nan,nan,nan,nan
15.615991592407227,2.252796388888889,nan,nan,nan,nan,nan,nan
15.648071765899658,2.2502975000000003,nan,nan,nan,nan,nan,nan
15.802215099334717,2.252652222222222,nan,nan,nan,nan,nan,nan
15.945536851882935,2.251450833333333,nan,nan,nan,nan,nan,nan
15.970521926879883,2.249,nan,nan,nan,nan,nan,nan
16.093019485473633,2.249,nan,nan,nan,nan,nan,nan
16.219448804855347,2.249,nan,nan,nan,nan,nan,nan
16.24206256866455,2.249,nan,nan,nan,nan,nan,nan
16.392976999282837,2.251258611111111,nan,nan,nan,nan,nan,nan
16.41896152496338,2.249,nan,nan,nan,nan,nan,nan
16.509588956832886,2.251450833333333,nan,nan,nan,nan,nan,nan
16.520599603652954,2.251498888888889,nan,nan,nan,nan,nan,nan
16.6957745552063,2.248625,nan,nan,nan,nan,nan,nan
16.738749265670776,2.2375416666666665,nan,nan,nan,nan,nan,nan
16.810760974884033,2.23775,nan,nan,nan,nan,nan,nan
16.819756269454956,2.2356666666666665,nan,nan,nan,nan,nan,nan
16.982512950897217,2.1717083333333336,nan,nan,nan,nan,nan,nan
16.99650478363037,2.1750833333333337,nan,nan,nan,nan,nan,nan
17.139843702316284,2.1447916666666664,nan,nan,nan,nan,nan,nan
17.161828994750977,2.1163333333333334,nan,nan,nan,nan,nan,nan
17.266010284423828,2.1128333333333336,nan,nan,nan,nan,nan,nan
17.279000997543335,2.1310416666666665,nan,nan,nan,nan,nan,nan
17.44493079185486,2.1076666666666664,nan,nan,nan,nan,nan,nan
